NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,preference,d210_min,Eform,range,dev_NI
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,47.5,3,1.5,49,46,47.5,68.5,13,6.5,75,62,68.5,110.619,8.398,4.199,114.818,106.42,110.619,1128.9,1398.3,699.15,1828.05,429.75,1128.9,11.5,3,1.5,13,10,11.5,5,0,0,5,5,5,140.5,3,1.5,142,139,140.5,1.99,0.42,0.21,2.2,1.78,1.99,1,2,1,2,0,1,0.5,1,0.5,1,0,0.5,10,0,0,10,10,10,0,0,0,0,0,0,11.5,3,1.5,13,10,11.5,0,0,0,0,0,0,2.5,5,2.5,5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,2.5,5,0,2.5,19.335,9.85,4.925,24.26,14.41,19.335,0,0,0,0,0,0,0,0,0,0,0,0,182,86,43,225,139,182,0.086956522,0.043478261,0.86956522,0,0,0.043141733,0.021570867,0,-0.23608009,-0.53326277,1.4220341,0.135
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,48,2,1,49,47,48,70,10,5,75,65,70,111.3431,6.9498,3.4749,114.818,107.8682,111.3431,832.34,805.18,402.59,1234.93,429.75,832.34,12,2,1,13,11,12,5,0,0,5,5,5,143.5,3,1.5,145,142,143.5,1.855,0.15,0.075,1.93,1.78,1.855,1.5,1,0.5,2,1,1.5,0.5,1,0.5,1,0,0.5,10,0,0,10,10,10,0,0,0,0,0,0,12,2,1,13,11,12,0.5,1,0.5,1,0,0.5,2.5,5,2.5,5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,1,3,20.295,7.93,3.965,24.26,16.33,20.295,0,0,0,0,0,0,0,0,0,0,0,0,182,86,43,225,139,182,0.125,0.041666667,0.83333333,0,0,0.005609209,0.002804605,0,-0.13602425,-0.055272807,0.22109123,0.565
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,63,28,14,77,49,63,67.5,15,7.5,75,60,67.5,153.5175,77.399,38.6995,192.217,114.818,153.5175,1584.375,2309.25,1154.625,2739,429.75,1584.375,11,4,2,13,9,11,5.5,1,0.5,6,5,5.5,141.5,1,0.5,142,141,141.5,1.99,0.42,0.21,2.2,1.78,1.99,2,0,0,2,2,2,0.5,1,0.5,1,0,0.5,8.5,3,1.5,10,7,8.5,7,14,7,14,0,7,18,10,5,23,13,18,0,0,0,0,0,0,2.5,5,2.5,5,0,2.5,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,4,2,1,5,3,4,19.235,10.05,5.025,24.26,14.21,19.235,0,0,0,0,0,0,0,0,0,0,0,0,182,86,43,225,139,182,0.11111111,0.027777778,0.47222222,0.38888889,0,0.043141733,0.021570867,0,-0.41526262,-0.17614049,0.26421074,0.125
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,63.5,29,14.5,78,49,63.5,69,12,6,75,63,69,154.951,80.266,40.133,195.084,114.818,154.951,1235.575,1611.65,805.825,2041.4,429.75,1235.575,11.5,3,1.5,13,10,11.5,5.5,1,0.5,6,5,5.5,139,6,3,142,136,139,2.03,0.5,0.25,2.28,1.78,2.03,1.5,1,0.5,2,1,1.5,0.5,1,0.5,1,0,0.5,9.5,1,0.5,10,9,9.5,7,14,7,14,0,7,18.5,11,5.5,24,13,18.5,0.5,1,0.5,1,0,0.5,2.5,5,2.5,5,0,2.5,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,3.5,3,1.5,5,2,3.5,19.64,9.24,4.62,24.26,15.02,19.64,0,0,0,0,0,0,0,0,0,0,0,0,182,86,43,225,139,182,0.081081081,0.027027027,0.51351351,0.37837838,0,0.060586937,0.030293469,0.59,-0.22041741,-0.52041095,1.0408219,0.16
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,64,30,15,79,49,64,70.5,9,4.5,75,66,70.5,155.89228,82.148569,41.074285,196.96657,114.818,155.89228,883.54,907.58,453.79,1337.33,429.75,883.54,12,2,1,13,11,12,5.5,1,0.5,6,5,5.5,139,6,3,142,136,139,2.16,0.76,0.38,2.54,1.78,2.16,1.5,1,0.5,2,1,1.5,0.5,1,0.5,1,0,0.5,10,0,0,10,10,10,7,14,7,14,0,7,19,12,6,25,13,19,0.5,1,0.5,1,0,0.5,2.5,5,2.5,5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,1,3,20.48,7.56,3.78,24.26,16.7,20.48,0,0,0,0,0,0,0,0,0,0,0,0,182,86,43,225,139,182,0.078947368,0.026315789,0.52631579,0.36842105,0,0.13445854,0.067229269,0,-0.15879628,-0.24578684,0.36868026,0.265
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,47.5,5,2.5,50,45,47.5,69.5,21,10.5,80,59,69.5,110.80775,15.8045,7.90225,118.71,102.9055,110.80775,1371.04,1731.92,865.96,2237,505.08,1371.04,11.5,5,2.5,14,9,11.5,5,0,0,5,5,5,140.5,3,1.5,142,139,140.5,2.12,0.32,0.16,2.28,1.96,2.12,1.5,1,0.5,2,1,1.5,1,2,1,2,0,1,9,2,1,10,8,9,0,0,0,0,0,0,11.5,5,2.5,14,9,11.5,0.5,1,0.5,1,0,0.5,2,4,2,4,0,2,1,2,1,2,0,1,0,0,0,0,0,0,3.5,1,0.5,4,3,3.5,23.4625,19.645,9.8225,33.285,13.64,23.4625,0,0,0,0,0,0,0,0,0,0,0,0,183,84,42,225,141,183,0.13043478,0.086956522,0.7826087,0,0,0.025275098,0.012637549,0,-0.21434856,-0.52828821,0.96363082,0.205
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,48,4,2,50,46,48,71,18,9,80,62,71,112.565,12.29,6.145,118.71,106.42,112.565,1166.565,1322.97,661.485,1828.05,505.08,1166.565,12,4,2,14,10,12,5,0,0,5,5,5,139,0,0,139,139,139,2.08,0.24,0.12,2.2,1.96,2.08,1,2,1,2,0,1,1,2,1,2,0,1,10,0,0,10,10,10,0,0,0,0,0,0,12,4,2,14,10,12,0,0,0,0,0,0,2,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,2,23.8475,18.875,9.4375,33.285,14.41,23.8475,0,0,0,0,0,0,0,0,0,0,0,0,183,84,42,225,141,183,0.083333333,0.083333333,0.83333333,0,0,0.014296816,0.007148408,0,-0.21227273,-0.57860787,1.0642701,0.06
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,63.5,27,13.5,77,50,63.5,70,20,10,80,60,70,155.4635,73.507,36.7535,192.217,118.71,155.4635,1622.04,2233.92,1116.96,2739,505.08,1622.04,11.5,5,2.5,14,9,11.5,5.5,1,0.5,6,5,5.5,140,2,1,141,139,140,2.08,0.24,0.12,2.2,1.96,2.08,2,0,0,2,2,2,1,2,1,2,0,1,8.5,3,1.5,10,7,8.5,7,14,7,14,0,7,18.5,9,4.5,23,14,18.5,0,0,0,0,0,0,2,4,2,4,0,2,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,3.5,1,0.5,4,3,3.5,23.7475,19.075,9.5375,33.285,14.21,23.7475,0,0,0,0,0,0,0,0,0,0,0,0,183,84,42,225,141,183,0.10810811,0.054054054,0.45945946,0.37837838,0,0.014296816,0.007148408,1,0.21450014,-0.351585,0.43443191,0.32
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,64,28,14,78,50,64,71.5,17,8.5,80,63,71.5,156.897,76.374,38.187,195.084,118.71,156.897,1273.24,1536.32,768.16,2041.4,505.08,1273.24,12,4,2,14,10,12,5.5,1,0.5,6,5,5.5,137.5,3,1.5,139,136,137.5,2.12,0.32,0.16,2.28,1.96,2.12,1.5,1,0.5,2,1,1.5,1,2,1,2,0,1,9.5,1,0.5,10,9,9.5,7,14,7,14,0,7,19,10,5,24,14,19,0.5,1,0.5,1,0,0.5,2,4,2,4,0,2,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,3,2,1,4,2,3,24.1525,18.265,9.1325,33.285,15.02,24.1525,0,0,0,0,0,0,0,0,0,0,0,0,183,84,42,225,141,183,0.078947368,0.052631579,0.5,0.36842105,0,0.025275098,0.012637549,1,0.004567843,-0.62890675,1.1648679,0.035
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,64.5,29,14.5,79,50,64.5,73,14,7,80,66,73,157.83828,78.256569,39.128285,196.96657,118.71,157.83828,921.205,832.25,416.125,1337.33,505.08,921.205,12.5,3,1.5,14,11,12.5,5.5,1,0.5,6,5,5.5,137.5,3,1.5,139,136,137.5,2.25,0.58,0.29,2.54,1.96,2.25,1.5,1,0.5,2,1,1.5,1,2,1,2,0,1,10,0,0,10,10,10,7,14,7,14,0,7,19.5,11,5.5,25,14,19.5,0.5,1,0.5,1,0,0.5,2,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,1.5,4,1,2.5,24.9925,16.585,8.2925,33.285,16.7,24.9925,0,0,0,0,0,0,0,0,0,0,0,0,183,84,42,225,141,183,0.076923077,0.051282051,0.51282051,0.35897436,0,0.080660682,0.040330341,1,0.00742876,-0.22961262,0.36627965,0.46
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,48,6,3,51,45,48,72,26,13,85,59,72,112.33275,18.8545,9.42725,121.76,102.9055,112.33275,1570.39,1333.22,666.61,2237,903.78,1570.39,12,6,3,15,9,12,5,0,0,5,5,5,140.5,3,1.5,142,139,140.5,2.165,0.23,0.115,2.28,2.05,2.165,1.5,1,0.5,2,1,1.5,1.5,3,1.5,3,0,1.5,9,2,1,10,8,9,0,0,0,0,0,0,12,6,3,15,9,12,0.5,1,0.5,1,0,0.5,1.5,3,1.5,3,0,1.5,1,2,1,2,0,1,0,0,0,0,0,0,3,0,0,3,3,3,22.6,17.92,8.96,31.56,13.64,22.6,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.125,0.125,0.75,0,1,0.013137934,0.006568967,1,0.2052974,-0.5084036,1.0167877,0.085
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,48.5,5,2.5,51,46,48.5,73.5,23,11.5,85,62,73.5,114.09,15.34,7.67,121.76,106.42,114.09,1365.915,924.27,462.135,1828.05,903.78,1365.915,12.5,5,2.5,15,10,12.5,5,0,0,5,5,5,139,0,0,139,139,139,2.125,0.15,0.075,2.2,2.05,2.125,1,2,1,2,0,1,1.5,3,1.5,3,0,1.5,10,0,0,10,10,10,0,0,0,0,0,0,12.5,5,2.5,15,10,12.5,0,0,0,0,0,0,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,1.5,3,0,1.5,22.985,17.15,8.575,31.56,14.41,22.985,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.08,0.12,0.8,0,1,0.005609209,0.002804605,1,0.12685453,-0.46788668,1.1112114,0.06
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,64,26,13,77,51,64,72.5,25,12.5,85,60,72.5,156.9885,70.457,35.2285,192.217,121.76,156.9885,1821.39,1835.22,917.61,2739,903.78,1821.39,12,6,3,15,9,12,5.5,1,0.5,6,5,5.5,140,2,1,141,139,140,2.125,0.15,0.075,2.2,2.05,2.125,2,0,0,2,2,2,1.5,3,1.5,3,0,1.5,8.5,3,1.5,10,7,8.5,7,14,7,14,0,7,19,8,4,23,15,19,0,0,0,0,0,0,1.5,3,1.5,3,0,1.5,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,3,0,0,3,3,3,22.885,17.35,8.675,31.56,14.21,22.885,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.10526316,0.078947368,0.44736842,0.36842105,1,0.005609209,0.002804605,1,0.13611705,-0.38036273,0.57052464,0.2
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,64.5,27,13.5,78,51,64.5,74,22,11,85,63,74,158.422,73.324,36.662,195.084,121.76,158.422,1472.59,1137.62,568.81,2041.4,903.78,1472.59,12.5,5,2.5,15,10,12.5,5.5,1,0.5,6,5,5.5,137.5,3,1.5,139,136,137.5,2.165,0.23,0.115,2.28,2.05,2.165,1.5,1,0.5,2,1,1.5,1.5,3,1.5,3,0,1.5,9.5,1,0.5,10,9,9.5,7,14,7,14,0,7,19.5,9,4.5,24,15,19.5,0.5,1,0.5,1,0,0.5,1.5,3,1.5,3,0,1.5,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,2.5,1,0.5,3,2,2.5,23.29,16.54,8.27,31.56,15.02,23.29,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.076923077,0.076923077,0.48717949,0.35897436,0,0.013137934,0.006568967,1,0.085621992,-0.48688362,0.73030597,0.085
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,65,28,14,79,51,65,75.5,19,9.5,85,66,75.5,159.36328,75.206569,37.603284,196.96657,121.76,159.36328,1120.555,433.55,216.775,1337.33,903.78,1120.555,13,4,2,15,11,13,5.5,1,0.5,6,5,5.5,137.5,3,1.5,139,136,137.5,2.295,0.49,0.245,2.54,2.05,2.295,1.5,1,0.5,2,1,1.5,1.5,3,1.5,3,0,1.5,10,0,0,10,10,10,7,14,7,14,0,7,20,10,5,25,15,20,0.5,1,0.5,1,0,0.5,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,2,24.13,14.86,7.43,31.56,16.7,24.13,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.075,0.075,0.5,0.35,1,0.05825901,0.029129505,1,0.1374897,-0.075240861,0.11284183,0.34
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,48.5,7,3.5,52,45,48.5,74.5,31,15.5,90,59,74.5,115.25275,24.6945,12.34725,127.6,102.9055,115.25275,1479.83,1514.34,757.17,2237,722.66,1479.83,12.5,7,3.5,16,9,12.5,5,0,0,5,5,5,140,4,2,142,138,140,2.19,0.18,0.09,2.28,2.1,2.19,1.5,1,0.5,2,1,1.5,2,4,2,4,0,2,9,2,1,10,8,9,0,0,0,0,0,0,12.5,7,3.5,16,9,12.5,0.5,1,0.5,1,0,0.5,1,2,1,2,0,1,1,2,1,2,0,1,0,0,0,0,0,0,2.5,1,0.5,3,2,2.5,24.201667,21.123333,10.561667,34.763333,13.64,24.201667,0.232,0.464,0.232,0.464,0,0.232,0,0,0,0,0,0,188.5,73,36.5,225,152,188.5,0.12,0.16,0.72,0,0,0.008067283,0.004033642,1,0.45378205,-0.42975374,0.64463061,0.125
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,49,6,3,52,46,49,76,28,14,90,62,76,117.01,21.18,10.59,127.6,106.42,117.01,1275.355,1105.39,552.695,1828.05,722.66,1275.355,13,6,3,16,10,13,5,0,0,5,5,5,138.5,1,0.5,139,138,138.5,2.15,0.1,0.05,2.2,2.1,2.15,1,2,1,2,0,1,2,4,2,4,0,2,10,0,0,10,10,10,0,0,0,0,0,0,13,6,3,16,10,13,0,0,0,0,0,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,24.586667,20.353333,10.176667,34.763333,14.41,24.586667,0.232,0.464,0.232,0.464,0,0.232,0,0,0,0,0,0,188.5,73,36.5,225,152,188.5,0.076923077,0.15384615,0.76923077,0,1,0.002496878,0.001248439,1,0.28700361,-0.39534347,0.98835868,0.02
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,64.5,25,12.5,77,52,64.5,75,30,15,90,60,75,159.9085,64.617,32.3085,192.217,127.6,159.9085,1730.83,2016.34,1008.17,2739,722.66,1730.83,12.5,7,3.5,16,9,12.5,5.5,1,0.5,6,5,5.5,139.5,3,1.5,141,138,139.5,2.15,0.1,0.05,2.2,2.1,2.15,2,0,0,2,2,2,2,4,2,4,0,2,8.5,3,1.5,10,7,8.5,7,14,7,14,0,7,19.5,7,3.5,23,16,19.5,0,0,0,0,0,0,1,2,1,2,0,1,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,2.5,1,0.5,3,2,2.5,24.486667,20.553333,10.276667,34.763333,14.21,24.486667,0.232,0.464,0.232,0.464,0,0.232,0,0,0,0,0,0,188.5,73,36.5,225,152,188.5,0.1025641,0.1025641,0.43589744,0.35897436,0,0.002496878,0.001248439,1,0.7639461,-0.29343386,0.44015079,0.24
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,65,26,13,78,52,65,76.5,27,13.5,90,63,76.5,161.342,67.484,33.742,195.084,127.6,161.342,1382.03,1318.74,659.37,2041.4,722.66,1382.03,13,6,3,16,10,13,5.5,1,0.5,6,5,5.5,137,2,1,138,136,137,2.19,0.18,0.09,2.28,2.1,2.19,1.5,1,0.5,2,1,1.5,2,4,2,4,0,2,9.5,1,0.5,10,9,9.5,7,14,7,14,0,7,20,8,4,24,16,20,0.5,1,0.5,1,0,0.5,1,2,1,2,0,1,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,2,0,0,2,2,2,24.891667,19.743333,9.8716667,34.763333,15.02,24.891667,0.232,0.464,0.232,0.464,0,0.232,0,0,0,0,0,0,188.5,73,36.5,225,152,188.5,0.075,0.1,0.475,0.35,1,0.008067283,0.004033642,1,0.3814253,-0.39706389,0.59559583,0.045
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,65.5,27,13.5,79,52,65.5,78,24,12,90,66,78,162.28328,69.366569,34.683285,196.96657,127.6,162.28328,1029.995,614.67,307.335,1337.33,722.66,1029.995,13.5,5,2.5,16,11,13.5,5.5,1,0.5,6,5,5.5,137,2,1,138,136,137,2.32,0.44,0.22,2.54,2.1,2.32,1.5,1,0.5,2,1,1.5,2,4,2,4,0,2,10,0,0,10,10,10,7,14,7,14,0,7,20.5,9,4.5,25,16,20.5,0.5,1,0.5,1,0,0.5,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0.5,2,1,1.5,25.731667,18.063333,9.0316667,34.763333,16.7,25.731667,0.232,0.464,0.232,0.464,0,0.232,0,0,0,0,0,0,188.5,73,36.5,225,152,188.5,0.073170732,0.097560976,0.48780488,0.34146341,0,0.04724739,0.023623695,1,0.1806668,-0.10556528,0.21113055,0.38
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,79.5,5,2.5,82,77,79.5,70.5,21,10.5,81,60,70.5,199.7085,14.983,7.4915,207.2,192.217,199.7085,1669.805,2138.39,1069.195,2739,600.61,1669.805,11.5,5,2.5,14,9,11.5,6,0,0,6,6,6,143.5,5,2.5,146,141,143.5,2.265,0.13,0.065,2.33,2.2,2.265,2,0,0,2,2,2,1,2,1,2,0,1,8.5,3,1.5,10,7,8.5,14,0,0,14,14,14,25.5,5,2.5,28,23,25.5,0,0,0,0,0,0,2,4,2,4,0,2,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,3.5,1,0.5,4,3,3.5,21.16,13.9,6.95,28.11,14.21,21.16,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,225,225,225,0.078431373,0.039215686,0.33333333,0.54901961,0,0.004216087,0.002108044,1,0.64839733,0,0,0.19
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,80,4,2,82,78,80,72,18,9,81,63,72,201.142,12.116,6.058,207.2,195.084,201.142,1321.005,1440.79,720.395,2041.4,600.61,1321.005,12,4,2,14,10,12,6,0,0,6,6,6,141,10,5,146,136,141,2.305,0.05,0.025,2.33,2.28,2.305,1.5,1,0.5,2,1,1.5,1,2,1,2,0,1,9.5,1,0.5,10,9,9.5,14,0,0,14,14,14,26,4,2,28,24,26,0.5,1,0.5,1,0,0.5,2,4,2,4,0,2,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,3,2,1,4,2,3,21.565,13.09,6.545,28.11,15.02,21.565,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,225,225,225,0.057692308,0.038461538,0.36538462,0.53846154,0,0.000624805,0.000312402,1,0.22154535,-0.24063454,0.48126908,0.475
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,62.5,35,17.5,80,45,62.5,65,12,6,71,59,65,151.74775,97.6845,48.84225,200.59,102.9055,151.74775,1235.66,2002.68,1001.34,2237,234.32,1235.66,10.5,3,1.5,12,9,10.5,5.5,1,0.5,6,5,5.5,137,10,5,142,132,137,2.14,0.28,0.14,2.28,2,2.14,1.5,1,0.5,2,1,1.5,0,0,0,0,0,0,9,2,1,10,8,9,7,14,7,14,0,7,17.5,17,8.5,26,9,17.5,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,1,2,1,2,0,1,0,0,0,0,0,0,1.5,3,1.5,3,0,1.5,19.438793,11.597586,5.7987931,25.237586,13.64,19.438793,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.085714286,0,0.51428571,0.4,0,0.019409169,0.009704584,0,-0.33646307,0,0,0.55
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,63,34,17,80,46,63,66.5,9,4.5,71,62,66.5,153.505,94.17,47.085,200.59,106.42,153.505,1031.185,1593.73,796.865,1828.05,234.32,1031.185,11,2,1,12,10,11,5.5,1,0.5,6,5,5.5,135.5,7,3.5,139,132,135.5,2.1,0.2,0.1,2.2,2,2.1,1,2,1,2,0,1,0,0,0,0,0,0,10,0,0,10,10,10,7,14,7,14,0,7,18,16,8,26,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.823793,10.827586,5.4137931,25.237586,14.41,19.823793,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.055555556,0,0.55555556,0.38888889,0,0.009950166,0.004975083,0,-0.30680612,-0.14274045,0.34689121,0.695
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,78.5,3,1.5,80,77,78.5,65.5,11,5.5,71,60,65.5,196.4035,8.373,4.1865,200.59,192.217,196.4035,1486.66,2504.68,1252.34,2739,234.32,1486.66,10.5,3,1.5,12,9,10.5,6,0,0,6,6,6,136.5,9,4.5,141,132,136.5,2.1,0.2,0.1,2.2,2,2.1,2,0,0,2,2,2,0,0,0,0,0,0,8.5,3,1.5,10,7,8.5,14,0,0,14,14,14,24.5,3,1.5,26,23,24.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,1.5,3,0,1.5,0,0,0,0,0,0,1.5,3,1.5,3,0,1.5,19.723793,11.027586,5.5137931,25.237586,14.21,19.723793,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.081632653,0,0.34693878,0.57142857,0,0.009950166,0.004975083,0,-0.097452843,0,0,0.435
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,79,2,1,80,78,79,67,8,4,71,63,67,197.837,5.506,2.753,200.59,195.084,197.837,1137.86,1807.08,903.54,2041.4,234.32,1137.86,11,2,1,12,10,11,6,0,0,6,6,6,134,4,2,136,132,134,2.14,0.28,0.14,2.28,2,2.14,1.5,1,0.5,2,1,1.5,0,0,0,0,0,0,9.5,1,0.5,10,9,9.5,14,0,0,14,14,14,25,2,1,26,24,25,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,1,2,1,2,0,1,20.128793,10.217586,5.1087931,25.237586,15.02,20.128793,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.06,0,0.38,0.56,0,0.019409169,0.009704584,0,-0.066771143,-0.044141,0.11658656,0.72
2,0.70710678,0.62996052,0.57434918,0.55204476,0.53588673,79.5,1,0.5,80,79,79.5,68.5,5,2.5,71,66,68.5,198.77828,3.623431,1.8117155,200.59,196.96657,198.77828,785.825,1103.01,551.505,1337.33,234.32,785.825,11.5,1,0.5,12,11,11.5,6,0,0,6,6,6,134,4,2,136,132,134,2.27,0.54,0.27,2.54,2,2.27,1.5,1,0.5,2,1,1.5,0,0,0,0,0,0,10,0,0,10,10,10,14,0,0,14,14,14,25.5,1,0.5,26,25,25.5,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.5,1,0,0.5,20.968793,8.5375862,4.2687931,25.237586,16.7,20.968793,0,0,0,0,0,0,0,0,0,0,0,0,195.5,59,29.5,225,166,195.5,0.058823529,0,0.39215686,0.54901961,0,0.070306205,0.035153103,0,-0.12051605,0,0,0.295
